File,Code,Text
"Australia_Rio Tinto, 2023, Climate Report 2023","[Offset, Scope3]","['Progressed key elements for low-carbon ammonia deployment as part of ITOCHU Ammonia JDA including safety and regulatory considerations, vessel design and risk management. ', 'Accelerate fuel efficiencies across the freight portfolio. ', 'Pursue further biofuel or recycled fuel deployment. ', 'Improve emissions transparency using actual voyage data for over 95% of our cargo shipments for which we manage shipping. ', 'Completed a study to understand the sources of our procurement-related emissions. This enhanced our understanding of the sources and nature of our procurement-related emissions, including our highest emitting categories and suppliers, and potential abatement solutions. ', 'Engage with our top 50 suppliers in high-emitting categories on decarbonisation. ', 'Introduce decarbonisation criteria to evaluate all new sourcing in high emissions categories. ', '1. REDD+: reducing emissions from deforestation and forest degradation, plus the role of conservation, sustainable management of forests and enhancement of forest carbon stocks. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023","[Paris, Offset]","['Capital allocation alignment with our 1.5°C decarbonisation strategy ', 'We estimate the total capital expenditure on decarbonisation between 2022 and 2030 is expected to be $5-6 billion1 and $1.5 billion in the period 2024-2026. ', '$130 million capital expenditure (abatement projects and investments) ', 'Piloting low-carbon heat and using hydrogen in processing emissions ', 'We estimate our total spend on decarbonisation in 2024 will be approximately $750 million including capital expenditure and investments, operational expenditure, offsets and RECs. ', 'We continue to encourage industry associations to align their advocacy with the goals of the Paris Agreement. We review the climate advocacy of industry associations annually, publishing our review on our website and using it to inform our membership renewal decisions. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We support the TCFD recommendations and are committed to aligning our disclosures with the Climate Action 100+ (CA100+) ', 'Integrated climate-related disclosures on governance, strategy, risk management, and metrics and targets into the 2023 Annual Report. ', 'Ensured climate-related financial disclosures comply with the Companies Act 2006 as amended by the Companies (Strategic Report) (Climate-related Financial Disclosure) Regulations 2022. See pages 44 to 58 of our 2023 Annual Report for further detail. ', 'Aligned our reporting on the CAP with the CA100+ Net Zero Company Benchmark. ', 'Published our Scope 1, 2 and 3 Emissions Calculation Methodology report. ', 'Publish our progress on climate change annually in line with the recommendations of the TCFD and other requirements. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023","[Paris, Scope3]","['While there is no universal standard for determining the alignment of targets with the Paris Agreement goals, we conclude our Scope 1 and 2 targets for 2030 are aligned with efforts to limit warming to 1.5°C. In 2021, KPMG provided limited assurance over the alignment of our Scope 1 and 2 targets with efforts to limit warming to 1.5°C. For this 2023 report, KPMG provide limited assurance over our progress reporting against our Climate Action Plan commitments (in addition to their assurance of our Scope 1, 2 and 3 emissions). Their statement is included at the end of the report. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Methodology report. Technician with pre-reduced product at BlueSmelting™ project in Sorel-Tracy, Canada Climate Change Report 2023 | riotinto.com 9 ', 'In 2023, we updated our Scope 2 emissions reporting methodology to align with improved and evolving global GHG emissions reporting standards. We now report our Scope 2 emissions on both the market-based and location-based methods, and we will use the market-based method as our primary measure for assessing performance against our targets. ', 'While this restatement increases our 2018 baseline and all subsequent years’ reported emissions, it provides a better representation of the commercial decisions we are making in decarbonisation, such as electricity purchase contracts where the rights to the renewable attributes are secured. Further detail on this change in reporting and the implications for our emissions baseline is available in our 2023 Addendum -Scope 1, 2 and 3 Emissions Calculation ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['Our Scope 1 and 2 emissions were 32.6Mt CO2e in 2023. This is 6% below our 2018 baseline of 34.5Mt CO2e and slightly below our adjusted 2022 emissions of 32.7Mt CO2e (adjusted for acquisitions). Abatement delivered by our projects in 2023 exceeded emissions growth from higher production giving a slight reduction in emissions on a like for like basis. ', 'Our 2023 emissions were slightly higher than our actual 2022 emissions total of 32.3Mt ', 'CO2e due to the recent acquisitions of additional equity in OT and MRN. ', 'Our abatement projects are complemented by investment in nature-based solutions and the purchase of high-quality regulatory carbon credits. In 2023, our net emissions total does not include any carbon credit retirements from these sources. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",Offset,"['While prioritising emissions reductions at our operations, we are also investing in nature-based solutions that can bring benefits to people, nature and climate. We may retire high-quality carbon credits from these projects towards our 2030 targets. This will complement our abatement project portfolio – which aims to reduce operational emissions by 50% by 2030 – and support our compliance with carbon pricing regulation such as the Safeguard Mechanism in Australia. Our emissions reporting will continue to transparently distinguish between our underlying operational emissions, the ', 'volume and type of carbon credits retired and net Group emissions. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['1. Rebased emissions due to Scope 2 methodology changes. Data represents ‘gross’ Scope 1&2 emissions and direct abatement projects. ', '2. ‘Other required’ will flex over time based on abatement project delivery, growth, closures and asset changes. ', 'We are targeting net zero emissions from our operations by 2050. This is challenging given approximately half of our Scope 1 and 2 emissions will require technology breakthroughs. ', ""We're investing in technology to reduce our Scope 1 and 2 emissions, including: "", 'Industrial processing, including the use of double digestion and ELYSIS™. ', 'Electrification – electric boilers, battery electric haul trucks and locomotives. ', 'Biogenics – biocarbon and biofuels, as well as our development of nature-based solutions. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['1. Electricity abatement assumes commercial solutions (power purchase agreements, renewable energy certificates) to be rolled over upon conclusion of contract terms or alternative abatement projects implemented. Our 2030 targets are dependent on the ability to repower our Australian aluminium assets. ', '2. Aluminium anodes abatement shown illustratively as linear decline throughout 2040s, timing of ELYSIS', '3. Nature-based solutions play a role in addressing climate change and nature loss. High-quality offsets include regulated compliance and voluntary offsets from our nature-based projects. ', '4. The transition to net zero requires proving and scaling-up technology breakthroughs for hard-to-abate processes. Baseline emissions extended post-2040 using assumed asset life extensions. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['and climate and take an integrated landscape perspective. ', 'We expect to ramp-up the retirement of carbon credits to approximately 3.5 million per year over the next decade. This is equivalent to around 10% of our 2018 baseline emissions. We will then flex this up or down depending on the level of progress we make on technology breakthroughs for our hard-to-abate emissions. ', 'We have three pathways to securing carbon credits: investment in Australia Carbon Credit Units; the development of our own voluntary projects; and commercial agreements with voluntary carbon credit developers. ', '2023 spend on carbon credits and Nature-based Solutions ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['Integrity Council for the Voluntary Carbon Market (ICVCM) and Voluntary Carbon Markets Integrity Initiative (VCMI). ', 'We continually review our criteria to consider the latest developments in best practice and our own learnings. ', '1: Investment in Australia Carbon Credit Units (ACCUs) ', 'Our carbon team sources, develops and invests in Australian carbon farming projects to meet our Safeguard Mechanism liabilities. Sourcing focuses on high-quality projects within three land-based methods: savanna burning, human-induced regeneration (HIR)/ integrated farming land management (IFLM) and active planting. ', 'We have an opportunity to invest in carbon projects that have positive outcomes for nature and promote Indigenous participation in carbon markets. This year we purchased: ', 'Approximately 500k ACCUs from Indigenous-owned carbon projects and are in discussions to create long-term partnerships with multiple Indigenous project developers. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['An equity stake in AI Carbon, an Australian nature-based carbon developer. This provides us with access to a pipeline of high-quality HIR carbon removal and native regeneration projects, many of which are on land with Traditional Owner connections presenting opportunities for partnerships. ', 'We are also focused on project development to reduce our overall reliance on spot transactions and move ACCU costs closer to the marginal cost of development. In 2023, our net emissions total does not include 86,000 ACCUs retired for compliance with the Safeguard Mechanism for the period 2021-22. We expect to include ACCUs in our net emissions figure from 2024 onwards. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023","[Paris, Offset]","['Our efforts are most mature in Fort Dauphin in the Anosy region of Madagascar, where we have been implementing pilot projects, while completing restoration and REDD+ feasibility studies. These pilots focus on a variety of protection and restoration activities for forests and mangroves. We use pilots to test ideas with interested communities, develop models addressing their land management challenges, and secure early wins as we progress government engagement and partner capacity building. ', 'While we are committed to this work, our progress is dependent on governments agreeing and implementing clear policy and stable regulatory environments, in alignment with Article 6 of the Paris Agreement. ', 'Government engagement and capacity building takes time, so our development portfolio is unlikely to be at scale before 2030. In the meantime, we will enter commercial agreements with a small number of high-quality carbon projects in our operating regions to build net reduction progress and deliver positive outcomes for people and nature. ', ' Finalise feasibility studies in Guinea and South Africa. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"[' Ramp-up activities in priority regions, including NbS pilots and studies. ', ' Finalise and disclose information on voluntary commercial partnerships we have secured. ', ' Provide details on our carbon credit sourcing strategy, including integrity criteria, due diligence and volumes purchased. ', 'Scope 3 emissions: Partnering across our value chains ', 'In 2023, our Scope 3 emissions were 578Mt CO2e (equity basis), approximately 18 times higher than our Scope 1 and 2 emissions. Most of these emissions (94%) stem from customer processing of our products, particularly iron ore and bauxite and alumina, contributing 69% and 22% respectively. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We have seen a significant increase in the number of our customers setting public targets for their Scope 1 and 2 emissions (our Scope 3). About 53% of our total iron ore sales are now to steel producers with already set public targets to reach net zero by 2050, up from about 50% in 2022 and 28% in 2021. Meanwhile, nearly 40% of our bauxite sales are to customers with set net zero emissions targets, though only 13% of this is to companies aiming for net zero by 2050. As these numbers rise, we expect to enhance our ability to partner through the value chain to achieve our common sustainability objectives. ', 'We actively engage with our customers including encouraging them to set targets aligned with a net zero future while partnering on impactful areas of mutual collaboration. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['To do this, we are acting now by investing in the development of breakthrough technologies aiming to help decarbonise our value chains and upgrading our ores to be suitable for these. By holding ourselves accountable on real and measurable commitments in the near term, we can help to make sure technologies are developed early enough to accelerate the transition in the long term. Therefore, this year we have set specific near-term targets for steel, alumina refining, shipping, and procurement decarbonisation, that are detailed further in this section. ', 'Approximately 78% of our Scope 3 processing emissions come from China, which has pledged to be carbon neutral by 2060. 18% come from Japan, South Korea and other countries that have pledged to be carbon neutral by 2050. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['The biggest source of our Scope 3 emissions is the traditional coal-powered blast furnace, followed by electricity-intensive aluminium smelting. In 2023, Scope 3 processing emissions related to our iron ore rose from 387Mt CO2e in 2022 to 400Mt CO2e in 2023 primarily due to an increase in production. Downstream processing emissions from bauxite and alumina decreased from 147Mt CO2e in 2022 to 130Mt CO2e mostly as a result of reduced emission intensities related to aluminium smelting in China. ', 'Illustrative Scope 3 emissions trajectories (Mt CO2e) ', 'Estimates are based on current product and customer mix. The net zero trajectory for our Scope 3 emissions and the illustrative Scope 3 trajectory represent two potential pathways, and are not definitive forecasts. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['In 2023, we defined 4+2 focus areas to address our Scope 3 emissions. These cover our four most significant categories – steel, alumina refining, shipping, and procurement decarbonisation – considering the magnitude of emissions and our ability to drive meaningful incremental impact. In parallel, we are also working on two transversal programs aimed at leveraging our scale to support collective industry and policy action and enhancing emissions transparency across our value chains. ', 'Steel is one of the most cost-efficient construction materials and is essential in low-carbon infrastructure, transportation and buildings. With close to two billion tonnes of crude steel produced globally in 2023, the industry overall emits over 3 billion tonnes of CO2 annually, equivalent to around 8% of global carbon emissions. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We leverage our high-grade iron ore from IOC, and eventually Simandou, to help accelerate the proliferation of shaft furnace, direct reduced iron (DRI), which is the only economic low CO2 ironmaking route available today. We are also working to secure offtakes of low-carbon hot briquetted iron (HBI) as a way of better understanding the emerging low-carbon iron and steel market while lowering our Scope 3 emissions. This pathway will, however, eventually become constrained by the scarce availability of high-grade ores, which represent only 5-10% of the global iron ore supply. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Progress plan to construct a small-scale ESF at one of Baowu’s steel mills in China. ', 'Conduct a feasibility study to evaluate a pilot scale up for our fines-based reduction process. ', '1. Subject to funding approval and technical feasibility. ', 'Support our customers’ ambitions to reduce their carbon emissions from the blast furnace by 20-30% by 20351. ', 'Reduce our Scope 3 emissions from our IOC high-grade ores by 50% by 2035 relative to 2022 levels2. ', 'Commission a shaft furnace (DRI) + ESF pilot plant by 2026, in partnership with a steelmaker1,3. ', 'Finalise study on a beneficiation pilot plant in the Pilbara by 2026. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We estimate that we will spend $100m on steel decarbonisation in 2024. Approximately one third of this will be capital expenditure on BioIronTM (subject to approvals and technical feasibility), with the remainder being operational expenditure on our other partnerships. ', 'We are the world’s largest bauxite producer and a leading producer of low-carbon aluminium. Our efforts to decarbonise our own operations are at the core of our Scope 3 partnerships with our customers - helping them find more efficient, lower emissions ways of processing our bauxite and alumina. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['More than 85% of our 130Mt CO2e Scope 3 emissions in the aluminium value chain comes from the aluminium smelting process – the most electricity and emissions intensive part of the value chain. However, the majority of our product is processed in China using coal-fired refining and smelting processes, where we have little influence over the power source for these electricity grids. ', 'Our short-to-medium-term focus is to help our customers improve the alumina refining process to increase energy efficiency and optimise use of our bauxite4. ', 'In 2022, we met our target of engaging with nearly all bauxite customers and have since then advanced engagement with them. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['In 2023, we worked with three key customers representing 47% of our bauxite sales, to shortlist potential areas for collaboration. We are now developing action plans to collaborate on priority environmental topics and build on our work on residue management. We also continue to advance and share new research and development in the refining process, and draw on learnings from our own assets. ', 'Beyond electricity, emissions are mostly related to the oxidation of carbon anodes in the aluminium smelting process, and the use of energy for process heat in the alumina refining process. These emissions sources account for approximately 11% and 12% respectively of Scope 3 emissions, related to our bauxite and alumina sales. As we advance ELYSIS™ technology at our own assets, we will gain crucial experience to enable better industry-wide outcomes in the future. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Our Scope 3 emissions from shipping and logistics are 9.2Mt CO2e. Of this, 5.1Mt (54%) is generated by our chartered fleet, and around 2.2Mt (24%) comes from shipping our products, where freight has been arranged by the purchaser. The remaining 2.0Mt (22%) comprises other logistics elements such as truck, rail, container movement and spend based emissions. In addition to Scope 3 emissions, there is an additional 0.4Mt of Scope 1 shipping-related emissions attributed to the vessels we own. ', 'In order to reduce emissions from shipping, we focus on: ', 'Energy efficiency: By the end of 2023 we achieved a 37% reduction in emissions intensity relative to 2008 levels (up from 30% by the end of 2022), mostly by: ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['procurement were 25.6Mt CO2e in 2023, split between purchased fuels, goods and services. The goods and services are further divided between emissions related to operational expenditure purchases (such as caustic, explosives, coke, pitch) of 17.5Mt, and capital expenditure purchases (such as machinery, electrical equipment) of 2.5Mt. Due to the nature of our businesses, many of our purchased inputs are from hard-to-abate sectors, such as caustic, coke, pitch and steel. ', 'We work with more than 20,000 suppliers across complex multi-layered supply chains. We are taking a systematic approach, initially prioritising engagement with 50 of our highest-emitting suppliers representing over 40% of our procurement-related emissions, to focus our efforts, drive supplier accountability for setting and delivering against their decarbonisation targets, and collaborating on improving emissions measurement and abatement. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We leverage our size and scale to drive collective industry action, share lessons learned and insights, and advocate for informed industry position and policy (including economic incentives). We do this by engaging with entities such as the International Council on Mining and Metals (ICMM), First Movers Coalition, the International Maritime Organization via member states, investor groups, and governments. In 2023, we worked with our peers at ICMM to develop two guidance documents on Scope 3 emissions, the first focused on a common reporting and the second on target-setting. Additionally, in sectors such as shipping, we more specifically support regulatory incentives, carbon pricing and the development of low-carbon bunkering infrastructure. We also actively champion collective action with our customers and experts. In October, we held the Iron Ore Technical Forum in Xi’an, China, where 400 international experts discussed the road to decarbonisation for a particularly hard-to-abate sector. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['We maintain a complete and audited inventory of Scope 3 emissions to ensure quality and traceability in our calculations. Each year, we enhance measurement accuracy by integrating more specific data from customers and suppliers. For iron ore processing, where customer data is scarce, we use a technical energy and mass balance approach. In 2022, we enhanced transparency related to our emissions from shipping, launching a reporting platform and partnering with shipowners for actual emissions data on voyage-chartered vessels. The accuracy of our emissions from shipping has subsequently improved, and we aim to extend this accuracy to at least 95% of all managed freight, including owned and chartered vessels, by the end of 2024. In the aluminium value chain, we track product flow from bauxite to aluminium, integrating customer data, our lifecycle assessment inputs, joint venture data and industry intelligence for more accurate emissions tracking. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Our Scope 3 emissions factors and assumptions are detailed in our 2022 Scope 1, 2 and 3 Emissions Calculation Methodology Report, available on our website. The Scope 3 methodology this year is largely the same and updates are set out in an Addendum to the 2022 report. ', '1. Subject to the availability of technology, supply, safety standards, and the establishment of reasonable thresholds for price premiums. ', '3. Where Rio Tinto manages the freight (excluding free on board shipments). ']"
"Australia_Rio Tinto, 2023, Climate Report 2023","[Scenario, Paris]","['For nearly a quarter of a century, we have included a cost of carbon in our investment decisions. However, legislated carbon penalties are now starting to have a greater influence on our portfolio, such as the expansion of Australia’s Safeguard Mechanism. Approximately half our emissions are covered by carbon pricing regulation, principally in Australia and Canada. ', ""Pricing of future carbon penalties remains uncertain, but based on today's policies we expect a long-term return across our portfolio of 3% to 5%. While this is currently below our cost of capital, when modelled under our Competitive Leadership scenario which limits the global temperature outcome to 1.8°C, we see returns increasing to 10% to 13%, indicating that “the business of decarbonisation is good business”. ""]"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['These qualitative and quantitative metrics ensure we make investment decisions that deliver on our targets and improve the economics of our projects under increasing carbon pricing regulation. Overall, we aim for our projects to be value accretive at a modest carbon price. ', 'Our 2022 figures have been restated to include decarbonisation spend by the office of Chief Scientist and other investments. Spend on RECs and offsets are treated as capital. See page 162 of our 2023 Annual Report where we have discussed our accounting policies and the classification of climate-related items. ', 'Our decarbonisation project portfolio includes approximately 70 projects and is segmented into five categories based on readiness for execution. This is constantly evolving as new projects are added and project timelines adjusted following further technical and commercial assessment. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['To accelerate our emissions abatement, we will take advantage of commercial solutions that can be ready in the market this decade and avoid lengthy project development schedules. Examples of these include the use of renewable diesel in our mining fleets as well as potential PPAs with Traditional Owners in the Pilbara. Therefore, although our 2030 emissions target remains unchanged, we now believe that this can be met with $5bn-$6bn of capital investment, down from previous guidance of $7.5bn. This excludes capitalised RECs, voluntary offsets and compliance offset costs. ', 'Approved/ in-execution Executable Pilot scalePartnering with government Proof of concept -300 -200 -100 0 100 200 300 400 500 600 MAC ($/t) RBM PPA BlueSmelting™ pilot OT RECs KUC renewable diesel BSL repowering Pilbara renewables H2 calcination ', 'Commercial solutions Capital solutions 1Mt abatement ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['Our actual spend on decarbonisation was $299 million in 2022 and $425 million in 2023. We estimate our total spend on decarbonisation in 2024 will be approximately $750 million, including: ', '$250 million in capital expenditure on abatement projects and investments ', '$60 million for RECs and offsets (intangible assets). ', 'In addition, we anticipate entering into new energy contracts that are in addition to the above. We estimate our capital expenditure on decarbonisation will be $1.5 billion in the period 2024-2026. ', 'We estimate that we will spend $100m on steel decarbonisation in 2024. Approximately one third of this will be capital expenditure on BioIronTM (subject to approvals and technical feasibility), with the remainder being operational expenditure on our other partnerships. ', 'Solar PV plant at the Rio Tinto QIT Madagascar Minerals mine in Fort Dauphin, Southern Madagascar ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Paris],"['We support the goals of the Paris Agreement, to pursue efforts to limit the global average temperature increase to 1.5 degrees and do not advocate for policies that undermine this or discount Nationally Determined Contributions. ', 'While business has a vital role in managing the risks and uncertainties of climate change, governments can support the challenge by providing enabling frameworks, which increase momentum towards shared net zero goals. Higher carbon prices and other forms of support are necessary to enable us to address harder-to-abate parts of our portfolio. However, these in isolation or on a standalone country basis, in the absence of a global carbon price, may not support global emissions reductions. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Offset],"['Most of our facilities in Canada are covered by carbon pricing regulation. The Government of Quebec and the California Air Resource Board (CARB) are currently assessing possible changes to the operating parameters of their joint cap and trade system.  These include the level of the annual allowance caps, the treatment of saved and accumulated allowances, the market control mechanisms, the use of offsets and the treatment of carbon sequestration. We advocate for the continued flexibility of compliance instruments, accessibility to compliance-grade offsets from California and to maintain the current market control mechanisms. We have also engaged with the Government of British Columbia on reforms to the Output-Based Pricing System and their implications for our Kitimat smelter. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Paris],"['The Rio Tinto Board approves our positions on climate change policy and approach to engaging with industry associations and the annual review of their advocacy. Responsibility for comparing our positions with those of individual industry associations is delegated to management on a ‘comply or explain’ basis. ', 'Where our membership is significant, we work in partnership to ensure the positions of industry associations and our public positions are consistent and aligned with the Paris Agreement. Our annual review of our industry associations’ memberships supplements this report and can be found on our website. ', 'Our decarbonisation strategy presents an opportunity to work closely with the local communities in which we operate, to explore different partnership models and ensure the low-carbon transition is undertaken in a manner where employees, society and local communities are not left behind. ']"
"Australia_Rio Tinto, 2023, Climate Report 2023",[Scope3],"['Our 2030 greenhouse gas emissions targets are to reduce our absolute Scope 1 & 2 emissions by 15% by 2025 and 50% by 2030 compared with our 2018 equity baseline. Please see GHG Emissions Methodology sheet for details of our approach to reporting Scope 1, 2 & 3 emissions. ', 'Changes to our 2018 baseline include: Scope 2 update to market-based methodology, the additional equity share of the Oyu Tolgoi mine that was purchased in mid-December 2022, and the additional equity share of MRN purchased in 2024 ', 'The baseline value is based on the current equity in each asset, including zero equity in divested assets. ', '1. Rio Tinto Share (equity basis) represents emissions from our benefit or economic interest in the activities resulting in the emissions ']"
"Australia_Rio Tinto, 2023, Climate Report 2023","[Scope3, Offset]","['2. Scope 2 emissions in the Baseline are calculated using the market – based method. ', 'Scope 1, 2 and 3 greenhouse gas emissions – equity basis ', 'Total Net Scope 1 & 2 emissions (with offsets retired) ', 'Operational emissions intensity (tCO2e/t Cu-eq)(equity)6 ', 'Direct CO2 emissions from biologically sequested carbon (eg CO2 from burning biofuels/biomass)7 ']"
